,movie_id,original_title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,profit,roi,release_year,is_sucssfull
4419,272724,Doc Holliday's Revenge,2014-06-01,1000000,0,84.0,3.2,3,0.4594,-1000000,-1.0,2014,0
4420,84178,Black Rock,2012-01-21,0,0,83.0,4.9,78,7.207051,0,0.0,2012,0
4421,101179,Truth or Dare,2012-08-05,0,0,95.0,5.7,117,6.679954,0,0.0,2012,0
4422,52462,The Pet,2006-05-17,0,0,94.0,5.3,3,1.284741,0,0.0,2006,0
4423,269057,Bang Bang Baby,2014-09-08,1000000,0,90.0,6.6,8,0.973323,-1000000,-1.0,2014,0
4424,287524,Fear Clinic,2014-10-31,1,0,95.0,4.0,42,1.859965,-1,-0.5,2014,0
4425,206213,Zombie Hunter,2013-07-25,0,0,93.0,3.5,34,3.418372,0,0.0,2013,0
4426,248402,A Fine Step,2014-04-16,0,0,90.0,4.1,7,0.65434,0,0.0,2014,0
4427,29146,Charly,1968-09-23,950000,814666,103.0,6.6,28,0.178689,-135334,-0.14,1968,0
4428,207769,Banshee Chapter,2013-08-26,950000,0,87.0,5.7,92,7.310879,-950000,-1.0,2013,0
4429,271185,Ask Me Anything,2014-04-19,950000,0,100.0,5.5,155,8.976128,-950000,-1.0,2014,0
4430,29731,And Then Came Love,2007-01-01,0,0,90.0,5.0,1,0.280829,0,0.0,2007,0
4431,292539,Food Chains,2014-04-26,913000,0,83.0,7.4,8,0.795698,-913000,-1.0,2014,0
4432,654,On the Waterfront,1954-06-22,910000,9600000,108.0,8.0,357,16.015599,8690000,9.55,1954,1
4433,91070,L!fe Happens,2011-06-18,930000,30905,100.0,5.3,66,5.974156,-899095,-0.97,2011,0
4434,2009,"4 luni, 3 săptămîni și 2 zile",2007-08-24,852510,1185783,113.0,7.3,156,9.270133,333273,0.39,2007,1
4435,323270,The Horror Network Vol. 1,2015-10-27,0,0,0.0,5.0,2,0.392658,0,0.0,2015,0
4436,2652,Hard Candy,2005-01-14,950000,7022209,103.0,6.8,701,25.918007,6072209,6.39,2005,1
4437,9813,The Quiet,2005-09-12,900000,381420,96.0,6.1,73,4.0971,-518580,-0.58,2005,0
4438,60421,Circumstance,2011-08-26,0,0,107.0,7.4,23,2.34239,0,0.0,2011,0
4439,157354,Fruitvale Station,2013-07-25,0,17385830,85.0,7.3,390,20.967146,17385830,17385830.0,2013,1
4440,127867,The Brass Teapot,2012-09-08,0,0,100.0,5.8,160,10.639774,0,0.0,2012,0
4441,3170,Bambi,1942-08-14,858000,267447150,70.0,6.8,1405,47.651878,266589150,310.71,1942,1
4442,14014,The Hammer,2007-04-01,0,0,88.0,6.5,15,0.957022,0,0.0,2007,0
4443,15708,Latter Days,2003-07-10,850000,819939,107.0,6.7,56,5.424916,-30061,-0.04,2003,0
4444,146882,Le bonheur d'Elza,2011-04-11,0,0,78.0,0.0,0,0.007254,0,0.0,2011,0
4445,215918,1982,2013-12-31,1000000,0,90.0,5.0,1,0.175885,-1000000,-1.0,2013,0
4446,84200,"For a Good Time, Call...",2012-08-31,850000,1243961,85.0,5.8,110,14.238376,393961,0.46,2012,1
4447,84184,Celeste & Jesse Forever,2012-08-03,0,3094813,91.0,6.4,163,9.436431,3094813,3094813.0,2012,1
4448,45767,Time Changer,2002-10-25,0,0,95.0,5.2,9,0.339757,0,0.0,2002,0
4449,14823,London to Brighton,2006-12-01,0,0,85.0,6.5,34,3.060685,0,0.0,2006,0
4450,367551,American Hero,2015-12-11,0,0,86.0,5.0,62,5.023091,0,0.0,2015,0
4451,343409,Windsor Drive,2015-06-26,0,0,90.0,2.0,1,0.504251,0,0.0,2015,0
4452,60243,جدایی نادر از سیمین,2011-03-15,800000,0,123.0,7.7,469,12.049373,-800000,-1.0,2011,0
4453,57294,Crying with Laughter,2009-06-01,0,0,93.0,7.0,1,0.108135,0,0.0,2009,0
4454,11446,Welcome to the Dollhouse,1995-05-24,0,0,88.0,6.9,103,5.870319,0,0.0,1995,0
4455,47889,Ruby in Paradise,1993-10-08,800000,1001437,114.0,5.6,10,0.59424,201437,0.25,1993,1
4456,25461,Raising Victor Vargas,2002-05-16,800000,2816116,88.0,7.8,13,3.643662,2016116,2.52,2002,1
4457,905,Die Büchse der Pandora,1929-01-30,0,0,109.0,7.6,45,1.824184,0,0.0,1929,0
4458,279759,Harrison Montgomery,2008-01-01,0,0,0.0,0.0,0,0.006943,0,0.0,2008,0
4459,78705,Cama adentro,2004-09-21,0,0,83.0,7.8,3,0.038706,0,0.0,2004,0
4460,25212,Deterrence,2000-03-10,0,0,101.0,6.1,7,2.171288,0,0.0,2000,0
4461,26899,The Mudge Boy,2003-01-17,800000,62852,94.0,7.3,23,5.292536,-737148,-0.92,2003,0
4462,146269,The Young Unknowns,2000-03-12,0,0,87.0,0.0,0,0.004922,0,0.0,2000,0
4463,292483,Not Cool,2014-09-23,0,0,90.0,3.7,25,1.186971,0,0.0,2014,0
4464,14451,Død snø,2009-01-09,800000,1984662,91.0,6.1,311,11.205726,1184662,1.48,2009,1
4465,10105,Saints and Soldiers,2003-09-11,780000,0,90.0,6.6,98,6.003418,-780000,-1.0,2003,0
4466,211557,Vessel,2012-10-28,0,0,14.0,5.9,8,0.322553,0,0.0,2012,0
4467,838,American Graffiti,1973-08-01,777000,140000000,110.0,6.9,324,19.326115,139223000,179.18,1973,1
4468,40862,Iraq for Sale: The War Profiteers,2006-01-01,0,0,75.0,8.0,6,1.517771,0,0.0,2006,0
4469,13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007-04-13,0,0,86.0,6.5,35,1.453146,0,0.0,2007,0
4470,84332,Safety Not Guaranteed,2012-06-08,750000,4007792,85.0,6.8,556,25.186002,3257792,4.34,2012,1
4471,74510,Kevin Hart: Laugh at My Pain,2011-09-09,0,0,89.0,7.7,43,5.498834,0,0.0,2011,0
4472,74725,Kill List,2011-09-02,500000,171760,95.0,6.0,210,12.203041,-328240,-0.66,2011,0
4473,58428,The Innkeepers,2011-12-01,750000,78396,102.0,5.4,219,14.386807,-671604,-0.9,2011,0
4474,8416,Il conformista,1970-10-21,750000,0,107.0,7.6,127,8.429295,-750000,-1.0,1970,0
4475,36584,Interview with the Assassin,2002-05-09,500000,0,88.0,5.6,5,0.471264,-500000,-1.0,2002,0
4476,13429,Donkey Punch,2008-07-18,0,0,99.0,4.5,52,3.283886,0,0.0,2008,0
4477,9022,All the Boys Love Mandy Lane,2008-02-15,750000,0,90.0,5.7,209,12.284939,-750000,-1.0,2008,0
4478,22530,Bled,2008-01-01,0,0,95.0,3.8,4,1.039149,0,0.0,2008,0
4479,288,High Noon,1952-03-27,730000,8000000,85.0,7.6,334,18.644023,7270000,9.96,1952,1
4480,14275,Hoop Dreams,1994-09-12,700000,7830611,171.0,7.7,87,9.188431,7130611,10.19,1994,1
4481,2287,Rize,2005-01-15,0,0,86.0,5.9,13,1.623769,0,0.0,2005,0
4482,18734,L.I.E. Long Island Expressway,2001-01-20,700000,1667192,97.0,6.7,31,7.731064,967192,1.38,2001,1
4483,206197,The Sisterhood of Night,2015-04-10,0,0,104.0,6.5,31,2.868942,0,0.0,2015,0
4484,26837,B-Girl,2009-07-29,0,0,84.0,5.5,7,0.631571,0,0.0,2009,0
4485,7859,Half Nelson,2006-08-11,700000,4911725,107.0,6.5,240,12.378031,4211725,6.02,2006,1
4486,302579,Naturally Native,1999-10-08,700000,10508,107.0,0.0,0,0.578798,-689492,-0.98,1999,0
4487,51955,Hav Plenty,1997-09-11,0,0,92.0,0.0,0,0.003142,0,0.0,1997,0
4488,376004,Adulterers,2016-01-05,750000,0,80.0,5.2,16,1.471139,-750000,-1.0,2016,0
4489,158752,Escape from Tomorrow,2013-10-11,650,0,90.0,4.8,87,1.352222,-650,-1.0,2013,0
4490,40658,Starsuckers,2009-09-30,0,0,103.0,6.2,5,0.429083,0,0.0,2009,0
4491,296943,The Hadza:  Last of the First,2014-10-31,0,0,70.0,0.0,0,0.045648,0,0.0,2014,0
4492,118612,After,2012-08-27,0,0,90.0,5.6,63,4.596157,0,0.0,2012,0
4493,138976,Treachery,2013-05-16,625000,0,68.0,4.8,5,0.283059,-625000,-1.0,2013,0
4494,323967,Walter,2015-03-13,700000,0,87.0,5.3,26,2.659006,-700000,-1.0,2015,0
4495,3080,Top Hat,1935-09-06,609000,3202000,101.0,7.4,59,3.898498,2593000,4.26,1935,1
4496,2667,The Blair Witch Project,1999-07-14,60000,248000000,81.0,6.3,1055,41.690578,247940000,4132.26,1999,1
4497,9459,Woodstock,1970-03-26,600000,34505110,225.0,7.1,66,3.409764,33905110,56.51,1970,1
4498,11598,The Kentucky Fried Movie,1977-08-10,600000,0,83.0,6.4,66,10.861167,-600000,-1.0,1977,0
4499,26916,Mercy Streets,2000-10-31,0,0,106.0,5.5,2,0.099902,0,0.0,2000,0
4500,181940,Arnolds Park,2007-07-20,0,0,103.0,0.0,0,0.006069,0,0.0,2007,0
4501,125263,Broken Vessels,1998-04-18,0,0,90.0,6.0,2,0.069277,0,0.0,1998,0
4502,263503,Water & Power,2014-05-02,0,0,0.0,3.0,1,0.350557,0,0.0,2014,0
4503,324322,They Will Have to Kill Us First,2015-10-13,522360,0,105.0,5.0,1,0.071349,-522360,-1.0,2015,0
4504,331493,Light from the Darkroom,2014-01-01,0,0,0.0,0.0,0,0.012942,0,0.0,2014,0
4505,375950,Médecin de campagne,2016-03-23,0,0,102.0,6.0,63,2.651304,0,0.0,2016,0
4506,278348,The Maid's Room,2014-08-08,0,0,98.0,4.8,4,1.501688,0,0.0,2014,0
4507,704,A Hard Day's Night,1964-07-06,560000,12299668,88.0,7.3,168,10.730056,11739668,20.96,1964,1
4508,70875,The Harvest (La Cosecha),2011-07-29,56000,0,80.0,0.0,0,0.010909,-56000,-1.0,2011,0
4509,75986,Love Letters,1983-04-01,550000,0,98.0,4.6,4,0.001586,-550000,-1.0,1983,0
4510,385636,Julija in Alfa Romeo,2015-09-17,0,0,83.0,6.0,1,0.061248,0,0.0,2015,0
4511,14438,Fireproof,2008-09-26,500000,33456317,122.0,7.0,100,6.093989,32956317,65.91,2008,1
4512,211086,Faith Connections,2013-11-21,550000,0,115.0,4.2,3,0.48088,-550000,-1.0,2013,0
4513,23069,Benji,1974-10-17,0,0,86.0,6.1,35,2.651418,0,0.0,1974,0
4514,83,Open Water,2004-08-06,130000,54667954,79.0,5.4,315,15.611857,54537954,419.52,2004,1
4515,89857,High Road,2012-03-06,0,0,87.0,5.8,22,1.292948,0,0.0,2012,0
4516,30315,Kingdom of the Spiders,1977-08-24,500000,17000000,97.0,5.7,30,2.537032,16500000,33.0,1977,1
4517,14358,Mad Hot Ballroom,2005-05-13,0,0,105.0,7.2,8,0.772668,0,0.0,2005,0
4518,2056,The Station Agent,2003-01-26,500000,8679814,88.0,7.4,210,11.578545,8179814,16.36,2003,1
4519,41144,To Save A Life,2009-11-05,0,0,120.0,6.2,21,0.05021,0,0.0,2009,0
4520,35199,Wordplay,2006-06-26,0,0,94.0,7.3,10,0.906096,0,0.0,2006,0
4521,14271,Beyond the Mat,1999-10-22,2053648,500000,102.0,7.8,17,2.778633,-1553648,-0.76,1999,0
4522,16653,The Singles Ward,2002-01-30,0,0,102.0,7.5,4,0.920591,0,0.0,2002,0
4523,14757,Osama,2003-05-20,46000,0,83.0,6.3,32,1.447734,-46000,-1.0,2003,0
4524,84401,Sholem Aleichem: Laughing In The Darkness,2012-02-24,500000,845188,93.0,7.0,2,0.109579,345188,0.69,2012,1
4525,23655,Groove,2000-06-08,0,0,86.0,5.6,6,1.09454,0,0.0,2000,0
4526,36825,The R.M.,2003-01-31,0,0,101.0,4.8,4,0.082978,0,0.0,2003,0
4527,33430,Twin Falls Idaho,1999-07-30,0,0,111.0,7.0,11,0.619136,0,0.0,1999,0
4528,12281,Mean Creek,2004-01-15,500000,603943,90.0,6.9,106,8.519202,103943,0.21,2004,1
4529,125052,Hurricane Streets,1997-01-21,0,0,86.0,4.8,4,0.36447,0,0.0,1997,0
4530,96238,Never Again,2002-07-12,0,0,98.0,4.0,3,0.039077,0,0.0,2002,0
4531,30246,Civil Brand,2003-08-29,0,0,95.0,5.3,4,0.665512,0,0.0,2003,0
4532,7301,Lonesome Jim,2005-11-16,0,0,91.0,6.4,26,3.433625,0,0.0,2005,0
4533,172533,Drinking Buddies,2013-08-23,0,343341,90.0,6.0,356,17.378455,343341,343341.0,2013,1
4534,180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012-10-04,500000,0,88.0,7.1,17,0.425195,-500000,-1.0,2012,0
4535,346,七人の侍,1954-04-26,2000000,271841,207.0,8.2,878,39.756748,-1728159,-0.86,1954,0
4536,84318,Kita svajonių komanda,2012-09-28,0,0,89.0,6.9,7,0.388401,0,0.0,2012,0
4537,45145,Johnny Suede,1991-08-18,500000,0,97.0,4.7,13,1.354816,-500000,-1.0,1991,0
4538,13983,Finishing The Game,2007-01-21,0,0,84.0,4.9,8,0.459625,0,0.0,2007,0
4539,45649,Rubber,2010-07-09,500000,98017,85.0,5.7,251,9.108949,-401983,-0.8,2010,0
4540,19844,Kiss the Bride,2007-01-01,0,0,100.0,4.2,11,1.65426,0,0.0,2007,0
4541,21801,The Slaughter Rule,2002-01-01,0,0,112.0,6.2,9,1.390909,0,0.0,2002,0
4542,43933,Monsters,2010-06-18,500000,4242978,94.0,6.2,587,26.406001,3742978,7.49,2010,1
4543,73511,The Californians,2005-10-21,0,0,91.0,4.0,1,0.218736,0,0.0,2005,0
4544,43653,The Living Wake,2007-01-01,0,0,91.0,5.0,1,0.383442,0,0.0,2007,0
4545,139715,Detention of the Dead,2012-04-27,500000,0,87.0,4.5,34,2.391847,-500000,-1.0,2012,0
4546,45380,疯狂的石头,2006-01-01,0,0,98.0,6.9,22,1.68502,0,0.0,2006,0
4547,30867,Scott Walker: 30 Century Man,2006-10-31,0,0,95.0,7.0,8,0.607782,0,0.0,2006,0
4548,81220,Everything Put Together,2001-11-02,500000,0,87.0,5.0,2,0.046903,-500000,-1.0,2001,0
4549,253626,Good Kill,2015-04-09,0,316472,104.0,5.9,208,10.924273,316472,316472.0,2015,1
4550,294550,The Outrageous Sophie Tucker,2014-05-02,0,0,96.0,0.0,0,0.021419,0,0.0,2014,0
4551,90369,Now Is Good,2012-05-25,0,0,103.0,7.3,371,14.142073,0,0.0,2012,0
4552,117942,Girls Gone Dead,2012-03-28,500000,0,104.0,3.5,14,1.600171,-500000,-1.0,2012,0
4554,322194,Subconscious,2015-03-10,0,0,110.0,3.4,4,0.397323,0,0.0,2015,0
4555,98568,Enter Nowhere,2011-10-22,0,0,90.0,6.5,49,3.637857,0,0.0,2011,0
4556,119657,El Rey de Najayo,2012-03-01,500,0,101.0,0.0,0,0.080105,-500,-1.0,2012,0
4557,380733,Fight to the Finish,2016-02-02,0,0,94.0,5.2,3,0.251828,0,0.0,2016,0
4558,285743,Alleluia! The Devil's Carnival,2016-03-29,0,0,0.0,6.0,2,0.674398,0,0.0,2016,0
4559,362765,The Sound and the Shadow,2014-10-19,0,0,90.0,0.0,0,0.072359,0,0.0,2014,0
4560,379532,Rodeo Girl,2016-01-05,0,0,108.0,5.5,1,0.087574,0,0.0,2016,0
4561,253261,Born to Fly: Elizabeth Streb vs. Gravity,2014-03-08,0,0,82.0,5.0,1,0.069244,0,0.0,2014,0
4562,297100,The Little Ponderosa Zoo,2014-09-11,500000,0,84.0,2.0,1,0.073079,-500000,-1.0,2014,0
4563,15239,The Toxic Avenger,1984-05-01,0,0,82.0,6.3,113,6.672008,0,0.0,1984,0
4564,94072,Straight Out of Brooklyn,1991-06-13,0,0,0.0,4.3,4,0.161517,0,0.0,1991,0
4565,4107,Bloody Sunday,2002-01-16,0,773228,107.0,7.2,53,7.330691,773228,773228.0,2002,1
4566,325579,Diamond Ruff,2015-01-01,0,0,0.0,2.4,4,0.165257,0,0.0,2015,0
4567,15624,Conversations with Other Women,2006-06-07,450000,973525,84.0,6.2,38,4.442355,523525,1.16,2006,1
4568,17287,Poultrygeist: Night of the Chicken Dead,2006-12-26,0,0,103.0,5.9,41,3.905877,0,0.0,2006,0
4569,198370,Mutual Friends,2014-04-15,0,0,0.0,0.0,0,0.136721,0,0.0,2014,0
4570,3062,42nd Street,1933-02-02,439000,2281000,89.0,6.1,37,1.933366,1842000,4.2,1933,1
4571,328307,Rise of the Entrepreneur: The Search for a Better Way,2014-11-20,0,0,0.0,8.0,1,0.052942,0,0.0,2014,0
4572,15389,Metropolitan,1990-08-03,225000,0,98.0,7.0,38,1.014966,-225000,-1.0,1990,0
4573,464,Så som i himmelen,2004-09-03,0,0,132.0,6.9,42,4.321249,0,0.0,2004,0
4574,308467,Roadside,2013-03-01,0,0,90.0,4.2,5,0.160234,0,0.0,2013,0
4575,8193,Napoleon Dynamite,2004-06-11,400000,46118097,95.0,6.7,554,23.603514,45718097,114.29,2004,1
4576,188166,Blue Ruin,2014-04-25,0,258384,90.0,6.9,462,25.349758,258384,258384.0,2014,1
4577,23827,Paranormal Activity,2007-09-14,15000,193355800,86.0,5.9,1316,47.456823,193340800,12888.53,2007,1
4578,1282,Dogtown and Z-Boys,2001-01-18,0,0,91.0,7.2,52,3.291609,0,0.0,2001,0
4579,762,Monty Python and the Holy Grail,1975-03-13,400000,5028948,91.0,7.8,1708,64.782984,4628948,11.57,1975,1
4580,64499,Quinceañera,2006-06-05,0,0,90.0,7.0,7,0.034135,0,0.0,2006,0
4581,281189,Gory Gory Hallelujah,2003-11-05,0,0,0.0,1.0,1,0.033883,0,0.0,2003,0
4582,1435,Tarnation,2003-10-19,218,1162014,91.0,7.5,22,1.063439,1161796,5305.0,2003,1
4583,47546,I Want Your Money,2010-07-06,0,0,92.0,3.8,5,0.084344,0,0.0,2010,0
4584,189711,Love in the Time of Monsters,2014-03-08,0,0,0.0,5.0,2,0.133619,0,0.0,2014,0
4585,19204,...E tu vivrai nel terrore! L'aldilà,1981-04-22,0,0,87.0,6.6,117,8.022122,0,0.0,1981,0
4586,9029,What Happens in Vegas,2008-05-07,35000000,170000000,99.0,5.8,923,38.100488,135000000,3.86,2008,1
4587,18045,The Dark Hours,2005-03-11,500000,0,80.0,5.5,22,1.428483,-500000,-1.0,2005,0
4588,11240,My Beautiful Laundrette,1985-09-07,860000,2451545,97.0,6.6,51,3.703005,1591545,1.85,1985,1
4589,43743,Fabled,2002-01-01,0,0,84.0,0.0,0,0.003352,0,0.0,2002,0
4590,157909,Show Me,2004-09-23,0,0,97.0,5.6,4,0.231297,0,0.0,2004,0
4591,10238,Viskningar och rop,1972-12-21,0,0,91.0,7.8,115,11.347855,0,0.0,1972,0
4592,3059,Intolerance,1916-09-04,385907,8394751,197.0,7.4,60,3.232447,8008844,20.75,1916,1
4593,15800,Trekkies,1997-10-18,0,0,86.0,6.3,22,2.77754,0,0.0,1997,0
4594,65203,The Broadway Melody,1929-02-08,379000,4358000,100.0,5.0,19,0.968865,3979000,10.5,1929,1
4595,764,The Evil Dead,1981-10-15,350000,29400000,85.0,7.3,894,35.037625,29050000,83.0,1981,1
4596,103620,Maniac,2012-12-26,6000000,31081,89.0,6.0,316,19.331884,-5968919,-0.99,2012,0
4597,319069,Censored Voices,2015-01-24,0,0,84.0,5.1,8,0.59458,0,0.0,2015,0
4598,14278,Murderball,2005-07-22,300000,1750211,88.0,6.9,23,1.085909,1450211,4.83,2005,1
4599,25678,American Ninja 2: The Confrontation,1987-05-01,0,0,90.0,4.9,49,5.061107,0,0.0,1987,0
4600,79161,51 Birch Street,2006-10-18,0,0,90.0,6.8,6,0.049921,0,0.0,2006,0
4601,371690,Rotor DR1,2015-10-20,350000,0,98.0,4.7,3,0.249561,-350000,-1.0,2015,0
4602,389,12 Angry Men,1957-03-25,350000,1000000,96.0,8.2,2078,59.259204,650000,1.86,1957,1
4603,52032,My Dog Tulip,2009-01-01,0,246574,83.0,7.6,9,1.170257,246574,246574.0,2009,1
4604,3078,It Happened One Night,1934-02-22,325000,4500000,105.0,7.7,275,11.871424,4175000,12.85,1934,1
4605,38810,Κυνόδοντας,2009-06-01,0,110197,94.0,6.9,332,28.858238,110197,110197.0,2009,1
4606,21525,Tupac: Resurrection,2003-01-23,300000,7808524,112.0,8.0,26,1.314576,7508524,25.03,2003,1
4607,55123,Tumbleweeds,1999-11-28,312000,1281176,102.0,6.2,11,1.505703,969176,3.11,1999,1
4608,11980,The Prophecy,1995-09-01,8,16,98.0,6.4,138,11.818333,8,0.89,1995,1
4609,11956,Chacun Cherche Son Chat,1996-04-03,0,0,91.0,6.1,16,1.410387,0,0.0,1996,0
4610,1550,Pieces of April,2003-01-19,300000,0,81.0,6.4,64,4.270596,-300000,-1.0,2003,0
4611,162396,The Big Swap,1998-06-11,0,0,0.0,0.0,0,0.627763,0,0.0,1998,0
4612,26518,Old Joy,2006-01-01,300000,0,73.0,6.3,36,1.673208,-300000,-1.0,2006,0
4613,8942,Wendy and Lucy,2008-05-22,200000,0,80.0,6.4,64,0.713906,-200000,-1.0,2008,0
4614,68412,3 Backyards,2010-01-01,0,0,88.0,4.8,4,0.17817,0,0.0,2010,0
4615,2786,Pierrot le fou,1965-08-29,300000,0,110.0,7.6,127,7.791898,-300000,-1.0,1965,0
4616,87943,Sisters in Law,2005-09-03,0,0,104.0,7.3,2,0.025211,0,0.0,2005,0
4617,73981,Ayurveda: Art of Being,2001-09-20,300000,2074000,101.0,5.5,3,0.055868,1774000,5.91,2001,1
4618,91721,Nothing But a Man,1964-01-01,0,0,95.0,7.0,2,0.008453,0,0.0,1964,0
4619,118452,"First Love, Last Rites",1998-08-07,300000,40542,94.0,3.0,1,0.374291,-259458,-0.86,1998,0
4620,47534,Fighting Tommy Riley,2005-05-06,0,0,0.0,5.3,4,0.045429,0,0.0,2005,0
4621,40914,Royal Kill,2009-04-10,0,0,90.0,2.8,6,1.088501,0,0.0,2009,0
4622,365052,The Looking Glass,2015-10-23,0,0,110.0,7.0,1,0.062979,0,0.0,2015,0
4623,13282,Death Race 2000,1975-04-27,300000,8000000,80.0,5.9,124,6.473667,7700000,25.67,1975,1
4624,250184,Locker 13,2014-03-29,0,0,90.0,6.8,3,1.905197,0,0.0,2014,0
4625,426067,Midnight Cabaret,1990-01-01,0,0,94.0,0.0,0,0.001389,0,0.0,1990,0
4626,324352,Anderson's Cross,2010-05-20,300000,0,98.0,0.0,0,0.006323,-300000,-1.0,2010,0
4627,318040,Bizarre,2015-02-07,0,0,99.0,6.2,11,0.583446,0,0.0,2015,0
4628,27420,Graduation Day,1981-05-01,0,0,96.0,5.0,22,1.452199,0,0.0,1981,0
4629,80468,Some Guy Who Kills People,2011-04-14,300000,0,97.0,5.7,45,2.733725,-300000,-1.0,2011,0
4630,84188,Compliance,2012-08-23,0,319285,90.0,6.3,221,8.942203,319285,319285.0,2012,1
4631,2255,Chasing Amy,1997-04-04,250000,12021272,113.0,6.7,433,20.601483,11771272,47.08,1997,1
4632,50035,Lovely & Amazing,2001-08-31,250000,4186931,91.0,6.3,23,1.45917,3936931,15.75,2001,1
4633,300327,Death Calls,2010-09-01,0,0,0.0,0.0,0,0.005883,0,0.0,2010,0
4634,14290,Better Luck Tomorrow,2002-01-12,0,0,101.0,6.5,27,3.877036,0,0.0,2002,0
4635,29371,The Incredibly True Adventure of Two Girls In Love,1995-06-16,0,0,94.0,5.7,13,1.70819,0,0.0,1995,0
4636,44490,Chuck & Buck,2000-01-21,0,0,96.0,5.7,16,0.812855,0,0.0,2000,0
4637,32222,American Desi,2001-01-01,250000,0,100.0,5.0,4,0.126304,-250000,-1.0,2001,0
4638,378237,Amidst the Devil's Wings,2014-12-01,300000,0,90.0,0.0,0,0.018087,-300000,-1.0,2014,0
4639,431,Cube,1997-09-09,250000,501818,90.0,6.9,1069,44.656151,251818,1.01,1997,1
4640,76996,Love and Other Catastrophes,1996-08-01,0,0,78.0,5.8,9,0.619348,0,0.0,1996,0
4641,51942,I Married a Strange Person!,1998-08-28,250,203,72.0,7.5,12,0.293649,-47,-0.19,1998,0
4642,1424,November,2004-07-22,0,0,73.0,4.9,11,5.742359,0,0.0,2004,0
4643,60420,Like Crazy,2011-10-28,250000,3542353,90.0,6.4,381,21.825564,3292353,13.17,2011,1
4644,325123,Teeth and Blood,2015-03-10,0,0,96.0,3.0,1,0.055325,0,0.0,2015,0
4645,142132,Sugar Town,1999-09-17,0,0,92.0,5.5,2,0.375423,0,0.0,1999,0
4646,20520,The Motel,2005-01-01,0,0,75.0,7.0,3,0.120505,0,0.0,2005,0
4647,109729,The Canyons,2013-07-29,250000,56825,99.0,4.1,75,6.978907,-193175,-0.77,2013,0
4648,78307,On the Outs,2004-09-11,0,0,86.0,5.9,6,0.493223,0,0.0,2004,0
4649,12247,Shotgun Stories,2007-10-01,0,0,92.0,6.9,57,5.251143,0,0.0,2007,0
4650,29917,Exam,2009-06-19,0,0,101.0,6.6,523,20.265518,0,0.0,2009,0
4651,70687,The Sticky Fingers of Time,1997-06-06,250000,0,90.0,4.8,3,0.130169,-250000,-1.0,1997,0
4652,60463,Sunday School Musical,2008-10-21,0,0,93.0,5.5,4,0.46049,0,0.0,2008,0
4653,46252,Rust,2010-10-07,0,0,94.0,0.0,0,0.399491,0,0.0,2010,0
4654,24869,Ink,2009-01-23,250000,0,106.0,6.4,101,5.217002,-250000,-1.0,2009,0
4655,77934,The Christmas Bunny,2010-11-28,250000,0,96.0,5.7,7,0.065103,-250000,-1.0,2010,0
4656,34697,Butterfly,1982-02-05,0,0,107.0,5.0,12,1.063615,0,0.0,1982,0
4657,320435,UnDivided,2013-02-01,0,0,0.0,0.0,0,0.010607,0,0.0,2013,0
4658,150211,The Frozen,2012-10-10,0,0,0.0,4.2,14,1.084387,0,0.0,2012,0
4659,306667,Horse Camp,2015-01-10,0,0,108.0,5.5,2,0.172299,0,0.0,2015,0
4660,274758,Give Me Shelter,2014-06-24,0,0,90.0,0.0,0,0.278981,0,0.0,2014,0
4661,3060,The Big Parade,1925-11-05,245000,22000000,151.0,7.0,21,0.785744,21755000,88.8,1925,1
4662,40963,Little Big Top,2006-01-01,0,0,0.0,10.0,1,0.0921,0,0.0,2006,0
4663,173224,Along the Roadside,2013-02-28,250,0,118.0,7.7,3,0.166655,-250,-1.0,2013,0
4664,18533,Bronson,2008-10-09,230000,2260712,92.0,6.9,733,18.450613,2030712,8.83,2008,1
4665,376010,Western Religion,2015-10-09,0,0,106.0,0.0,0,0.58954,0,0.0,2015,0
4666,139948,Burn,2012-11-01,225000,111300,86.0,6.9,6,0.126676,-113700,-0.51,2012,0
4667,77332,Urbania,2000-01-24,0,0,103.0,5.2,10,0.065155,0,0.0,2000,0
4668,70478,The Stewardesses,1969-07-25,100000,27000000,69.0,4.3,5,1.183892,26900000,269.0,1969,1
4669,35073,"The Beast from 20,000 Fathoms",1953-06-13,210000,5000000,80.0,6.7,41,2.043661,4790000,22.81,1953,1
4670,9659,Mad Max,1979-04-12,400000,100000000,93.0,6.6,1213,33.142185,99600000,249.0,1979,1
4671,10218,Swingers,1996-10-18,200000,4505922,94.0,6.8,253,13.971674,4305922,21.53,1996,1
4672,391,Per un pugno di dollari,1964-09-12,200000,14500000,99.0,7.6,883,38.771062,14300000,71.5,1964,1
4673,43595,She Done Him Wrong,1933-02-09,200000,2200000,66.0,5.1,27,0.622752,2000000,10.0,1933,1
4674,194588,Short Cut to Nirvana: Kumbh Mela,2004-05-11,0,0,85.0,0.0,0,0.004998,0,0.0,2004,0
4675,54897,The Grace Card,2011-02-25,200000,2295733,101.0,6.5,10,0.616283,2095733,10.48,2011,1
4676,83588,Middle of Nowhere,2012-10-12,0,0,101.0,6.6,7,2.836537,0,0.0,2012,0
4677,53256,Drei,2010-12-23,0,2611555,119.0,6.3,31,5.937602,2611555,2611555.0,2010,1
